,country,description,designation,points,price,province,variety
96926,Italy,"This is a rich and chocolaty expression of Barbera d'Alba with thick concentration and immediate aromas of black currant and cherry. The wine is dense and extracted with smooth, drying tannins and a piquant blast of acidity on the close.",Zio Nando,90,30,Piedmont,Barbera
96928,Italy,Here's a balanced and sophisticated Barbera d'Asti Superiore with oak tones that seem to jive well with the natural intensity of the fruit flavors. The wine's texture is smooth and silky although there is that characteristic bite of acidity on the close.,Acsé,90,,Piedmont,Barbera
97205,Italy,"Here's a lovely interpretation of Barbera Superiore from Asti with extremely well-integrated notes of spice, chocolate, black fruit and dusty mineral. The wine has all the aromas you look for in this type of wine and delivers a very clean and polished feel in the mouth with subtle hints of toasted oak at the very end.",,90,70,Piedmont,Barbera
97208,Italy,"This celebrated Barbera d'Alba from the historic Marchesi di Barolo winery opens with a dark, brooding color and earthy aromas of wild mushroom, cured beef and dark forest fruit. It shows impressive color and concentration and those inviting earth, mineral notes would pair with elegant dishes such as game hen, roast duck or porcini risotto.",Ravera,90,34,Piedmont,Barbera
97214,Italy,"This is a very compelling Barbera d'Asti Superiore that is characterized by ripe fruit notes and smoky tones of ham or bacon fat. You'll get brambly notes of underbrush as well that give the wine a sharper, more defined personality and this impression is reinforced by the natural acidity.",Paion,90,,Piedmont,Barbera
97260,US,"Sweet, soft and direct, like ripe blackberries, cocoa, anise, brown sugar, pepper and red wine mixed in a blender. Could develop bottle complexity down the road.",Steinbeck Vineyard 64% Christian-Lazo 36%,84,25,California,Barbera
97470,US,"Dry, acidic and tannic, in the manner of a young Barbera, but the flavors of cherries, blackberries and currants aren't powerful enough to outlast the astringency. Drink this tough, rustic wine now.",,84,35,California,Barbera
97501,Italy,"Here's a softer, modern interpretation of Barbera d'Asti Superiore with velvety oak tones that surround a bright core of berry fruit. This wine is thicker and more extracted than most with slight hints of smoke and tobacco at the back.",Cremosina,90,,Piedmont,Barbera
97503,Italy,"This is a plush and dense interpretation of Barbera with loads of fruit intensity followed by blackberry plum and sweet tobacco. The wine is dense, clean and offers round texture with a crisp acidity finale that is typical of this Italian grape variety.",La Marescialla,90,32,Piedmont,Barbera
97507,Italy,"Well balanced and nicely integrated (the fruit elements jive smoothly with the oak components), this is a modern incarnation of traditional Barbera. You'll get spice, warmth and a velvety texture in the mouth.",Barcarato,90,35,Piedmont,Barbera
97510,Italy,"Smoky, toasted elements are followed by aromas of cherry and blackberry. This is a modern expression of Barbera with thick extraction and obvious oak intervention. The style is velvety and push and this wine would pair with cheese-filled ravioli. The finish is marked by very refreshing acidity.",Tra la Terra e il Cielo,90,39,Piedmont,Barbera
97511,US,"Barbera is always going to be dry, rustic, tannic and acidic. But this is one of the better examples out there. It shows extra levels of depth, with masses of blackberries, currants, dark chocolate and black pepper. Should hold for many years, softening and mellowing.",J&S; Reserve,90,30,California,Barbera
97520,Italy,"Bright cherry, blackberry and currants are backed by oak-driven aromas of toast, cinnamon and tobacco. You'll also get whiffs of cured meat and moist earth with smooth texture and rich density. Cooling acidity at the end balances out the softer wood tones.",La Blù,90,,Piedmont,Barbera
97521,Italy,"Intense notes of blackberry and cherry emerge first from the nose and are followed by subtle tones of chocolate, spice and tobacco. This wine boasts dense extraction and a fresh, tonic quality of fruit that shows both ripeness and crispness on the close.",1613,90,,Piedmont,Barbera
97525,Italy,"Generous aromas, intensity, density and a bright ruby color characterize this vibrant Barbera d'Asti. If you are new to this native grape of northern Italy, this wine is a good place to start. You'll get plenty of those characteristic cherry and berry tones followed by acidity that has been softened by this softer style.",,90,,Piedmont,Barbera
97528,Italy,"Coffee, vanilla and tobacco create warm background tones for a mostly fruit-driven bouquet. The wine's aromatic layers seem well integrated and invite a pairing with succulent meat or braised lamb.",Le Rocchette,90,29,Piedmont,Barbera
97572,US,"Four qualities distinguish this Barbera. It's bone dry, high in acidity, rigidly tannic and rich in cherries. By itself, it's rustic and old-fashioned. But it's the kind of wine the oldtimers drank with the cheese, meat, bread and sauce, and so should you. Like any respectable Barbera, it will age for decades, softening and sweetening without necessarily gaining complexity.","Steinbeck Vineyard 48%, Kokopelli Vineyard 43%, Partridge Vineyard 9%",87,28,California,Barbera
97805,Italy,"With 16 months of careful oak barrique aging, this opulent wine represents a new generation of Barbera d'Alba. It opens with a gorgeous appearance and thick aromas of black cherry, boysenberry, plum and sweet spice. It has dense, sweet tannins and offers a biting touch of astringency on the close that would pair with succulent cuts of meat.",Monfrini,90,30,Piedmont,Barbera
97807,Italy,"Here is a ripe and chewy Barbera d'Asti Superiore from the Nizza subzone with sticky fruit flavors and a thick, dense mouthfeel. The wine is plush, rich, naturally fresh and would pair well with roasted or grilled meats.",La Court,90,40,Piedmont,Barbera
97812,Italy,"This ruby-garnet colored Barbera d'Alba offers spicy notes of clove and cinnamon backed by fresh cherry, blackberry and moist earth. This is Barbera done in a big, bold style with a thick and warming presence in the mouth and a crisp, drying close.",Parduné,89,,Piedmont,Barbera
97815,Italy,"The Vignota Barbera d'Alba exhibits generous and simple fruit aromas of blackberry and boysenberry with loads of fresh cherry concentration. Those lively fruit tones are backed by tones of spice, cola and chocolate.",Vignota,89,33,Piedmont,Barbera
97817,Italy,Here's a harmonious and well-balanced Barbera d'Asti Superiore with pretty mineral tones that are woven tight within a fabric of wild berry fruit and spice. The wine is tart and fresh on the finale with a long blast of blackberry and cherry on the close.,Molisse,89,19,Piedmont,Barbera
97819,Italy,"Here's a mature expression of Barbera with ripe notes of blackberry, plum and dark fruit. The wine is dense and thickly extracted with a soft velvety texture and loads of oak influence. It will, no doubt, evolve into a beautiful wine in two or three more years: All the right elements are there and the wine seems poised for harmony and balance.",Bricco Paradiso,89,,Piedmont,Barbera
97823,Italy,"Despite the infamous heat of the 2003 vintage, Piano Alto Barbera d'Asti Superiore is a surprising and impressive wine. There are pretty linear notes of black stone and granite backed by some ripe berry and blackberry. The wine seems younger than it really is.",Piano Alto,89,33,Piedmont,Barbera
97825,Italy,"Spice, smoked meat and oak tones come to the forefront of this bright Barbera and are followed by black berry, cherry and cassis. The wine is plush and velvety with good crispness and a lively berry driven finish.",Anssema,89,,Piedmont,Barbera
97827,Italy,"Smoke and graphite notes, coupled with a solid base of black fruit and cassis, give this wine many aromatic layers to contemplate. There are drying mineral notes here yet the wine is ultimately very plush and velvety in the mouth and it ends with a touch of oak sweetness and bitter cherry.",,89,,Piedmont,Barbera
98101,Italy,"Here's a concentrated and bright Barbera d'Asti Superiore with aromas of cherry, tobacco and tea leaf that are delivered in an intense and immediate manner. The wine is soft and velvety in the mouth thanks to the high extraction and despite the natural acidity.",Croutin,89,,Piedmont,Barbera
98103,Italy,"Donna Bruna Barbera d'Asti is a big, bold and modern expression with thick concentration and intense aromas of black cherry and spice. You'll notice tones of plum, prune and sweet cinnamon on the finish.",Donna Bruna,89,19,Piedmont,Barbera
98104,Italy,"Bright berry fruit is reinforced by oak-driven aromas of spice, vanilla and tobacco. Give this wine a year or two to integrate. The smoothness and thickness of its texture promise to pair with either meatloaf or pasta with ragù sauce.",1930 Una Buona Annata,89,,Piedmont,Barbera
98106,Italy,"Sweet cherry notes with some vanilla and cinnamon give this wine a softer, more approachable disposition than most Barbera-based wines. That characteristic acidity is present but hard work by the winery has rendered it more manageable.",Bricco del Perg,89,,Piedmont,Barbera
98109,Italy,"Soft oak tones of vanilla and spice surround the wine's bright base of bitter berry fruit. You'll get extra intensity and complexity in the form of tobacco, tea leaf and leather and the wine is both thick in texture and fresh in acidity.",Brentura,89,,Piedmont,Barbera
98110,Italy,"This elegant Superiore expression of Barbera d'Alba offers loads of spice and black fruit aromas and slightly jammy notes of strawberry and blackberry pie. You'll also get pretty tones of chocolate and tobacco, capped by a smooth, velvety finish.",,89,24,Piedmont,Barbera
98123,Italy,"This thick Barbera from the Monferrato subzone offers great intensity and meaty aromas of cured beef, smoke and roasted nut. There's loads of black fruit here to balance out those dryer tones and the wine is succulent, chewy and bright on the close.",Vigneto della Amorosa,89,,Piedmont,Barbera
98124,Italy,"La Court is a plush, chewy and rich Barbera from one of the most successful wineries in Piedmont. You'll recognize sweet oak and vanilla aromas wrapped tight by black fruit, cherry and blueberry. In the mouth, the wine is appropriately dense and fresh.",La Court,89,50,Piedmont,Barbera
98126,Italy,"Here's a bold interpretation of Barbera with a lush, modern style that sees both wood influences and loads of ripe, jammy fruit. This is a hearty meat wine or a wine to pair with cheesy lasagna: there's bright acidity here and enough pulp and forward fruit to stand up to winter foods or stews.",Croere,89,21,Piedmont,Barbera
98129,Italy,"Smoke and mineral notes ride alongside blackberry and cassis to create an intense and deeply layered Barbera. This wine represents a modern school of winemaking in Asti and boasts rich, chewy texture on the close.",Montecanta,89,,Piedmont,Barbera
98400,Italy,Bricco delle Olive is an elegant and austere Barbera d'Alba with a dark color and rich concentration backed by bright acidity and polished tannins. This lively wine (from the 2006 vintage) still shows very good integrity of fruit.,Bricco delle Olive,89,30,Piedmont,Barbera
98403,Italy,"Coffee, toasted hazelnut, espresso bean and vanilla ride in the forefront of black fruit and cherry. This is a bold, big and modern Barbera d'Alba with ripe fruit tones and soft wood nuances that help dull the grape's natural acidity.",Annunziata,89,,Piedmont,Barbera
98406,Italy,"Sweet oak tones come to the forefront of this bright Barbera d'Alba and add tones of vanilla, chocolate and cinnamon spice. There is enough fruit here, however, to balance out the wood tones and the wine is smooth and rich in the mouth.",,89,30,Piedmont,Barbera
98407,Italy,"Velvety, rich and concentrated, this modern intepretation of Barbera from Alba offers silky tones of cherry, black cassis fruit and spice followed by bright acidity and a smooth texture. Pair this fruit-forward wine with roasted pork and fennel sauce.",Gepin,89,28,Piedmont,Barbera
98408,Italy,"There's personality and depth here thanks to this wine's unique aromas of wild mushroom, wet earth and black cassis fruit. This is definitely a territory-driven wine (born in the Nizza subzone of Barbera d'Asti Superiore) with a light and elegant touch that can easily be appreciated.",Praiot,89,,Piedmont,Barbera
98412,Italy,"Crafted by vintner Paolo Veglio, this bright Barbera d'Alba shows evident oak tones of spice and tobacco surrounded by black fruit, plums and prunes. Those black fruit aromas do a very good job of balancing out the more austere oak influences.",,89,23,Piedmont,Barbera
98413,Italy,"This is a very attractive oak-aged Barbera with aromas of sweet spice, bitter chocolate and loads of bright berry fruit. The wine is compact, clean and thanks to the bright acidity, it leaves your palate polished and fresh.",,89,19,Piedmont,Barbera
98415,Italy,Here's a well-integrated Barbera with equal measures of fruit and spice. You'll get aromas of blackberry and cherry followed by vanilla and leather. The mouthfeel is velvety and thick and is capped by a blast of cleansing acidity.,Rapet,89,,Piedmont,Barbera
98416,Italy,"A tiny hint of vanilla and toasted almond surrounds a plump core of bright fruit, black cherry and blueberry. This is a simple, easygoing wine that has an added layer of thickness and concentration that makes it appropriate to serve with meat-filled pasta or lasagna.",Bricco Battista,89,30,Piedmont,Barbera
98418,Italy,"Here's a bright and sweet-smelling Barbera d'Alba with cherry and cassis nuances followed by cinnamon, vanilla and spice. It offers a smooth, silky texture and this winemaker has done a very good job of taming Barbera's sometimes aggressive acidity.",Suri,89,,Piedmont,Barbera
98420,Italy,Here's a Barbera with a cheerful level of complexity that is enhanced by extra tones of spice and vanilla. The aromas are well integrated and there's plenty of fruit freshness here to pair with oven-roasted pasta.,La Punta,89,,Piedmont,Barbera
98423,Italy,"Here's a bigger, more sophisticated expression of Barbera with thick concentration and loads of plum, blackberry and spice. The mouthfeel is thick and meaty and the wine offers a long, crisp finish. Very nice.",Vigna Roreto,89,20,Piedmont,Barbera
98425,Italy,"Here's a slightly more sophisticated and evolved Barbera d'Asti from the 2008 vintage. There are notes of fresh fruit, spice, wet earth and a touch of natural rubber. The wine is exceedingly crisp, clean and polished in the mouth. Very nice, simple and pure.",Vigna dei Mandorli,89,,Piedmont,Barbera
98674,Italy,"This is a pleasurable and modern interpretation of Barbera with plenty of soft notes of spice and chocolate backed by fresh fruit, coffee and mineral notes. The wine is thick and plush in the mouth and leaves a very satisfying aftertaste of cherry and chocolate.",Le Vignole,89,,Piedmont,Barbera
98675,Italy,"This is a distinctively linear and sharp Barbera d'Asti with a strong mineral vein that runs straight through the middle. You'll sense those mineral, granite notes on the bouquet and the mouthfeel is especially dry and polished.",Selezione,89,17,Piedmont,Barbera
98676,Italy,"This Barbera d'Alba Superiore shows elegance and sophistication with linear mineral notes of graphite and lead pencil as well as black fruit and cherry. This wine exhibits big freshness, loads of fruit and you don't feel the 15% alcohol at all.",,89,35,Piedmont,Barbera
98679,Italy,"Here's a rich and thickly extracted Barbera d'Alba with purplish hues to its ruby color and bright aromas of cherry, black currants and cassis. Like many of the wines from the Alba area, we notice quite a lot of toast here that comes forth as cinnamon, vanilla and exotic spice.",Bricco dei Merli,89,32,Piedmont,Barbera
98681,Italy,"Here's a dense, black and chewy expression of Barbera that delivers all the rich benefits of high extraction and wood aging. There are smoky layers here of pipe tobacco and cured meat, although there is enough fruit pulp here to make it work at the end of the day.",Augusta,89,,Piedmont,Barbera
98683,Italy,"Here's an interesting Barbera with aromas that include black fruit, exotic spice and pecorino cheese rind. The ensemble is attractive and so is the medium thickness of its body and smoothness of its tannins. That typical touch of Barbera acidity does kick in at the end however.",Vadmò,89,,Piedmont,Barbera
98685,Italy,"Here's a lovely expression of Barbera from Asti, Piedmont, with a pretty balance of chocolate, cherry and blackberry aromas. Smoky oak-related elements appear in the background as do drying mineral notes. With some 29,000 cases made, this wine should not be difficult to locate and the low price is hard to beat.",La Luna e I Falò,89,16,Piedmont,Barbera
98689,Italy,"Pretty coffee notes are offset by ripe aromas of raspberry, black cherry and chocolate: There is nice softness and density in this wine that is balanced against the natural acidity of the fruit. Pair this wine with cheesy pasta al forno.",La Tota,89,28,Piedmont,Barbera
98690,Italy,"There are slightly toasted notes here of chestnut or almond followed by bitter berry fruit and dark chocolate. The wine is crisp, polished and clean in the mouth with a tart, bitter almond close. Pair it with creamy potatoes dauphinoise.",Montebruna,89,23,Piedmont,Barbera
98692,Italy,"One year of careful oak aging has helped to shape a very attractive bouquet loaded with Christmas spice, cinnamon, nutmeg, vanilla and bright cherry. The wood element is still evident but will most likely integrate with a bit more time in the bottle.",,89,31,Piedmont,Barbera
98695,Italy,"You'll encounter smoky notes here that recall bacon fat or beef jerky. But you'll also recognize aromas of tobacco, black cherry and currant berry. The wine is soft and smooth in the mouth with a blast of cherry flavors, deep extraction, oak notes and bright acidity.",Vigna Dacapo,89,28,Piedmont,Barbera
98697,Italy,"Thick, black and extracted, this dense Barbera d'Asti Superiore opens with intense aromas of black fruit and fresh oak. Definitely give this wine at least two more years in the bottle for those smoky wood notes to find balance. At this young stage, the wine tastes new, chewy and raw.",Del Beneficio,89,,Piedmont,Barbera
98699,Italy,"Here's a dark, fruit-forward Barbera del Monferrato with plump aromas of cherry, blueberry, forest fruit and plum. The aromas focus on simple fruit, making this an easy, food-friendly wine that you'll want to serve at home with friends and family. This is a dynamic winery to watch.",Umberta,89,28,Piedmont,Barbera
98769,Italy,"The wine begins well with aromas of dark fruit and spice, but the palate is less exciting; the burst of fruit gives way to a hollow midpalate, although it does come back to a solid if dull finish.",Rié,86,17,Piedmont,Barbera
98771,Italy,"The Bongiovanni is a modernist take on Barbera; it is a big, ripe wine, spiced with oak. With some time in the glass, it showed complexity, with flavors of violets and smokiness but the fruit still dominated. There was a slight hollowness two thirds in, but the wine came back and finished with some aplomb.",,86,33,Piedmont,Barbera
99000,Italy,"Here's a sweet and luscious Barbera d'Alba with bright, thick concentration and immediate aromas of blackberry, cassis and cherry. There is an obvious wood element here that adds tones of spice, vanilla and tobacco. The high density and richness of the wine leaves purplish glycerin trails on the side of the glass.",Giuli,89,,Piedmont,Barbera
99002,Italy,"Nicely linear and compact, this wine has many elements that make it particularly food friendly. The bouquet is characterized by aromas of black fruit, tobacco, Indian tea and spice. The mouthfeel is tonic, tight and crisp.",Litina,89,,Piedmont,Barbera
99006,Italy,"Here is a smooth and modern interpretation of Barbera d'Alba with plush and bright notes of cherry, blackberry, exotic spice, natural rubber and a touch of moist earth or forest floor. The wine is rich and smooth in the mouth and ends with a blast of cooling cherry fruit.",Costa di Bussia Campo del Gatto,89,25,Piedmont,Barbera
99007,Italy,"This is a genuine and extremely clean expression of Barbera with a compact but pristine bouquet of wild berries, porcino mushroom, bitter almond and fresh tobacco. The wine is polished and compact in the mouth with crisp acidity on the close.",Giorgio Tenaglia,89,,Piedmont,Barbera
99013,Italy,"Here's a plush, modern and thickly extracted Barbera d'Asti Superiore with a polished bouquet and well-dosed aromas of cherry, blackberry, spice, chocolate and tobacco. The wine is drying and crisp at the same time with polished tannins on the close.",Vigne Vecchie,89,,Piedmont,Barbera
99021,Italy,"Bright, succulent berry tones are followed by a touch of smoked meat and wet earth that is typically found in the Barbera grape. This expression also has a hint of tobacco and exotic spice at the back that gives it more dimension and personality.",Zerolegno,88,15,Piedmont,Barbera
99023,Italy,This Barbera d'Asti Superiore opens with brambly notes of underbrush and wild berry followed by wet earth and smoked ham. Give it two or three years in the bottle and pair this fruit-forward wine with lasagna or meatloaf.,Terre Astesane,88,,Piedmont,Barbera
99024,Italy,"This is a friendly Barbera d'Alba with a bright, ruby color, dense concentration and immediate aromas of black cherry, cassis, spice and dark chocolate. The wine is smooth and thick in the mouth with bright acidity on the close.",Pilade,88,,Piedmont,Barbera
99025,Italy,"Here's a clean and bright interpretation of Barbera d'Asti Superiore with intense aromas of cherry, blackberry, pomegranate, wet earth and tobacco. The wine is chewy, dense and bright in the mouth and could be paired with lamb or beef.",Caranti,88,,Piedmont,Barbera
99028,Italy,"You'll find bright berry notes followed by white licorice, forest floor and a distant touch of chopped herbs in this fresh, well-integrated Barbera from Monferrato. The mouthfeel is not too concentrated and the wine is naturally acidic (try it with cheese- or butter-based pasta dishes).",La Baldea,88,,Piedmont,Barbera
99029,Italy,Here's a straightforward and honest interpretation of Barbera d'Asti with bitter almond and fresh notes of wild berries and juicy pomegranate. The wine ends with a cleansing blast of crisp acidity.,Vinchio,88,,Piedmont,Barbera
99302,Italy,"Here's an inky-black Barbera with impossible extraction and rich tones of blackberry, smoke, mineral and currant berry. This is a modern expression of a native grape from Piedmont with an extremely chewy, raw and sweet sensation on the close.",Bricco Dani,88,30,Piedmont,Barbera
99303,Italy,"Bursting with fresh berry aromas, espresso and dark chocolate, this is a rich, opulent Barbera that would pair beautifully with egg pasta or quiche Lorraine thanks to the naturally bright acidity. The finish is characterized by bright cherry and blackberry flavors.",Annunziata,88,,Piedmont,Barbera
99310,Italy,"This hearty Barbera from the Costa Bruna cru exhibits thick, almost meaty aromas of cured bresaola, leather, tobacco and black fruit. It's a crisp, clean and inherently food friendly wine that would pair with ham, beef or game dishes.",Costa Bruna,88,28,Piedmont,Barbera
99311,Italy,"Prominent oak tones of spice, leather and chocolate sit heavy over a broad base of dark, jammy fruit. This wine is executed in a big, bold style and would pair well with stews or game dishes. The acidic finish will cut though hearty meat recipes.",Vigneto Pasau,88,25,Piedmont,Barbera
99322,Italy,"Thick oak-driven aromas of vanilla, spice and tobacco roll out in front of cassis and black cherry. This is a well-worked wine (the oak element is very strong) in which the winemakers have dulled some of the sharpness of Barbera's natural acidity.",Bertu,88,,Piedmont,Barbera
99323,Italy,"This Barbera presents a nice package with fresh fruit elements backed by slight hints of toast and spice that give it more dimension and personality. The wine is compact and lean in the mouth with a bright, vinous finish.",Pais,88,,Piedmont,Barbera
99324,Italy,"This is a delicately perfumed Barbera d'Asti with elegant floral and fruity notes. There's bright acidity here yet that crispness is backed by the wine's natural density and richness. Cascina Galarin is a small, family-run winery and it should be interesting to see what they achieve five years from now.",Le Querce,88,,Piedmont,Barbera
99325,Italy,"This wine really opens a fascinating window on the aging potential of Barbera. From the 2004 vintage, it still exhibits elegant mineral notes with polished granite and slate. There's plenty of fruit there too, mostly cherry, and the wine ends with vanilla and spice.",Cardin,88,29,Piedmont,Barbera
99326,Italy,"Here's a youthful Barbera with dark, purplish hues and immediate aromas of blackberry, cherry, spice, wet earth and tobacco. From the Monferrato zone of Piedmont, it offers good intensity, staying power and a velvety smooth texture coupled by natural freshness and fruitiness.",Le Cave,88,,Piedmont,Barbera
99327,Italy,"This Barbera d'Asti Superiore from the Nizza subzone offers bright aromas of cherry cola, red apple, balsam notes, dried mint and currant berry. It's a different and unique wine with a high level of inherent grace and elegance.",Piano Alto,88,,Piedmont,Barbera
99328,Italy,"From the celebrated 2004 vintage, this expression of Barbera offers solid and correct aromas of ripe fruit, raspberries, wet earth and leather. The wine is bright and incredibly generous in terms of intensity and purity of the fruit flavors.",Ornella,88,20,Piedmont,Barbera
99601,Italy,"Barbera Ciabot Camerano shows thick concentration and bright aromas of black fruit, plum and forest berry. There's good intensity here and background notes of cinnamon and milk chocolate. It's a thick, well-textured wine that would serve well when paired with veal ragù.",Ciabot Camerano,88,18,Piedmont,Barbera
99603,Italy,"Red fruit notes of cherry and blackberry appear at first and are followed by subtle shadings of spice, chocolate and tobacco. The wine is tart and ripe with a blast of cleansing acidity and cherry on the close. Nice job.",Lurei,88,,Piedmont,Barbera
99604,Italy,Mauro Sebaste is an up-and-coming winery to watch with a full range of Piedmont wines. This pretty Barbera from Alba shows big oak tones that need more time to integrate within the folds of the dark berry and sweet spice tones that are typical of this deeply beloved native grape.,Santa Rosalia,88,21,Piedmont,Barbera
99614,Italy,"Coffee, tobacco and finely ground espresso come to light at the back of blackberry, cranberry and pomegranate. This is a fresh and vibrant interpretation that makes good use of the natural acidity present in Barbera d'Asti.",Praiot,88,,Piedmont,Barbera
99615,Italy,"Here's a heavily oak-influenced Barbera with distinctive tones of spice, tobacco, wood, bramble and forest floor. There are red fruit notes in there, mostly masked by the wood. Give this wine two or three more years of bottle aging to find harmony.",,88,,Piedmont,Barbera
99617,Italy,This is an austere and linear interpretation of Barbera with smoky and drying mineral tones followed by elegant notes of wild berry and pomegranate. It's a less plump and fruity style that would pair with pork roast or lamb.,Montevenere,88,,Piedmont,Barbera
99620,Italy,Pretty notes of dark chocolate and spice are well integrated within notes of blackberry and forest floor. This is a modern interpretation of a traditional wine that leaves enough space for the grape's rustic charm and sharp acidity to come through.,,88,17,Piedmont,Barbera
99621,Italy,"Here's a modern and well-extracted Barbera with drying mineral tones followed by blackberry, plum and a dash of exotic spice. The thicker density and fresh acidity suggest a pairing with pizza or cheesy pasta.",Cavalé,88,,Piedmont,Barbera
99623,Italy,"Here's an intensely aromatic Barbera d'Asti Superiore with a simple, genuine approach and a fresh delivery of wild berry nuances. The wine is clean and compact in the mouth with a bright, fresh and slightly bitter finish.",Muascae,88,,Piedmont,Barbera
99624,Italy,"Slights hints of smoked meat and toasted nut open the aromatic parameters of this vibrant Barbera d'Asti. There's plenty of berry fruit at the base as well as natural crispness, but those warmer aromas help soften the acidic blow.",Campu du Rouss,88,19,Piedmont,Barbera
99627,Italy,Here's a pleasantly fresh and fruit-forward Barbera d'Asti with notes of wild berry and blackberry backed by a delicate touch of vanilla spice and bitter chocolate. Aromas of smoked bacon fill in the rear and give the wine a long-lasting and penetrating finish.,Tasmorcan,88,18,Piedmont,Barbera
99675,Italy,"The color is light, but the Monchiero has pungent earthy aromas over a backdrop of fruit. On the palate, it is soft and quite chunky, and dominated by its earthiness. The wine has evolved completely, and should be drunk reasonably quickly.",,85,20,Piedmont,Barbera
99683,Italy,"The Valdinara is a soft, seductive wine showing plenty of jammy fruit, and a pleasant smoky spice. On the finish it is a touch stemmy, but it is so slight that it adds an exotic edge to the wine. Pleasant, not very intense and easy to like.",,85,23,Piedmont,Barbera
99860,Italy,"Serious and multifaceted, with peppery black fruit aromas wrapped up in a frame of toasty new oak. Abundant but plush tannins support intense blackberry and roasted nut flavors in the mouth, winding up with a hit of mocha on the long, highly nuanced finish. Not your grandmother's Barbera.",La Crena,92,47,Piedmont,Barbera
99903,Italy,"An elegant and polished expression of Barbera from a vintage that seems to have yielded many overripe wines. That's not the case here. The secret is the wine's successful balance of fruit, acidity and overall extraction, which is neither too heavy or thin.",,88,,Piedmont,Barbera
99910,Italy,"This Barbera d'Alba is almost too much of a good thing: it's very rich and dense, with a dark, impenetrable color and inviting aromas of black stone, mineral, opulent fruit, cherry candy and sweet spice peppermint. It taste very ripe and chewy in the mouth.",Tucci,88,15,Piedmont,Barbera
99916,Italy,"Black, dense and thickly concentrated, this modern Barbera d'Asti Superiore shows loads of wood influence in front of the fruit. It still needs to find harmony and those sharp oak influences will surely fall into the background with two or three more years of bottle aging.",Rusticardi 1933,88,55,Piedmont,Barbera
99917,Italy,"There are fresh, almost raw, berry notes here followed by sophisticated tones of pipe tobacco and exotic spice. The wine is chewy and fresh and there's a touch of bitter fruit and almond on the finish.",La Ladra,88,,Piedmont,Barbera
99918,Italy,"A step above your basic Barbera d'Asti, this interpretation of the Piedmont indigenous grape offers extra layers of complexity in the form of spice and tobacco notes that sit firmly behind a massive bouquet of fresh fruit. The wine is crisp, polished with good density on the finish.",La Ladra,88,,Piedmont,Barbera
99921,Italy,"Mora di Sassi offers nice fruit, cherry and berry tones followed by strong tones of smoke, spice and leather. The acidity is fresh and zippy and overall this wine needs two more years to integrate.",Mora di Sassi,88,16,Piedmont,Barbera
99926,Italy,"Dark, concentrated and oak-driven, this is a smooth and sophisticated Barbera d'Alba with intense aromas of black fruit, cassis and cherry. The wood notes are still a bit raw and apparent, so give this wine two more years in the bottle to integrate.",Naunda,88,,Piedmont,Barbera
99927,Italy,"This is a very pleasant Barbera from the Monferrato zone with good concentration and bright aromas of blueberry, wild fruit, wet earth and hazelnut. There's good dimension here as well as a smooth texture that is accented by the wine's natural acidity.",Le Cave,88,,Piedmont,Barbera
99978,Italy,"The Pio Cesare starts well; a fat opulent nose of rich fruit mixed with a strong mocha character. It is also big on the palate; plummy and powerful, with good acidity. Towards the end, however, the wine runs out of steam, and it finishes somewhat abruptly and with a slight sourness.",Fides,85,39,Piedmont,Barbera
99989,Italy,"The Pio Cesare basic Barbera is a lean wine, with aromas of tart cherries and road tar. On the palate, the fruit and aromatics have melded together quite nicely, but despite a decent finish, the acidity is a little high.",,84,21,Piedmont,Barbera
100110,Italy,"Voluptuous yet serious, this aspirational bottling boasts dense black fruit underlined by notes of wet stones, cigar and coffee. Intense and big in the mouth. Drinking beautifully now but the bracing acidity will keep it fresh for several years.",,91,45,Piedmont,Barbera
100202,Italy,"Cascina del Monastero's bright Vigna Parroco Barbera opens with sweet aromas of spice, cinnamon, clove and forest fruit. The texture is smooth and rich here and bright berry crispness appears on the close.",Vigna Parroco,88,18,Piedmont,Barbera
100203,Italy,"Sweet oak-driven notes of cinnamon, vanilla and dark chocolate appear at first, leaving only a sliver of room for the natural berry and cherry fruit to come forward. The mouthfeel is silky and smooth with a touch of bright acidity on the close.",Vigna Parroco,88,28,Piedmont,Barbera
100204,Italy,"This Barbera represents a return to Asti tradition thanks to its clean, simple aromas of fresh fruit, mild spice and wet earth. The wine is sharp, tangy and crisp in the mouth and would pair perfectly with cheesy or buttery dishes.",Vignassa,88,,Piedmont,Barbera
100208,Italy,"The wine opens with a thick, black and dense appearance and segues to raw aromas of blackberry, cherry, tobacco, spice and natural rubber. There's a vinous, chewy quality here that needs more time in the bottle to unwind.",Porlapà,88,28,Piedmont,Barbera
100209,Italy,"Apparent notes of coffee and freshly ground espresso appear at first and are followed by chocolate, cherry and raspberry. This is a modern, plump Barbera that will appeal to those who like a softer, more supple style.",Ca d'Galdin,88,,Piedmont,Barbera
100211,Italy,"Warm tones of cured meat, wet earth and wild mushroom are balanced out by brighter notes of wild berry, cherry and cassis. This is a modern Barbera d'Alba with a rich palate, crisp acidity and long persistency (at an attractive price).",I Patriarchi,88,14,Piedmont,Barbera
